hostname,TIC_ID,GaiaDR3_ID,Tmag
Kepler-1179,164658882,2131625808407771520,13.5109
Kepler-118,171884427,2075162656527684864,14.1203
Kepler-1180,271966200,2078025990949149056,14.5287
Kepler-1181,394176812,2101035367703145088,13.1137
Kepler-1182,272270522,2079548917633369472,14.8372
Kepler-1183,137550938,2052721692908731904,15.2699
Kepler-1184,159725400,2129099474286578048,14.498
Kepler-1185,121121775,2100408508633587712,12.0699
Kepler-1186,158730884,2130782895307640192,14.7825
Kepler-1187,121021644,2099219867845754752,14.1065
Kepler-1188,164460740,2105000687666286592,14.5294
Kepler-1189,267991349,2086474260339833088,13.7562
Kepler-119,271964647,2077236713401973888,13.6953
Kepler-1190,48504464,2132028912560212096,13.8287
Kepler-1191,26538999,2129250313538148736,14.7794
Kepler-1192,123416753,2105273705848965888,15.1878
Kepler-1193,298897851,2133404474624835840,12.9919
Kepler-1194,137317096,2052662422359019904,13.6048
Kepler-1195,120252007,2103644611871388032,15.3039
Kepler-1196,63210324,2125962155298608000,14.343
Kepler-1197,63004645,2125790322246812672,14.4234
Kepler-1198,158843826,2127139491730929536,14.2473
Kepler-1199,270696519,2128230615282091904,12.6072
Kepler-12,405717754,2133599775377340672,12.9614
Kepler-120,121458707,2099740761478810624,14.0065
Kepler-1200,272489594,2078832929407597312,15.0274
Kepler-1201,377915758,2076579445968420736,14.227
Kepler-1202,63209010,2126579050039312640,15.0956
Kepler-1203,63449012,2126343823271448832,14.0801
Kepler-1204,159043952,2102648832296149888,14.816
Kepler-1205,122443195,2101798634930170240,14.5479
Kepler-1206,27649203,2134907747540447232,15.2659
Kepler-1207,27390527,2134833427427670016,13.9921
Kepler-1208,63010574,2126563450717837056,15.3121
Kepler-1209,399953998,2131252627290713472,12.0388
Kepler-121,120765800,2100654421280638976,14.1155
Kepler-1210,26750065,2128893144058813056,15.0466
Kepler-1211,120578889,2103785516859681152,15.3535
Kepler-1212,27912642,2135280378903961984,14.5562
Kepler-1213,416266465,2133138942567823744,12.9266
Kepler-1214,48528473,2132127666747169024,14.6382
Kepler-1215,28230011,2086526693301504896,13.9003
Kepler-1216,158486842,2130309796070517888,14.6382
Kepler-1217,299160628,2133150418720312832,14.7909
Kepler-1218,159763595,2126191334752646016,13.1286
Kepler-1219,273046164,2086389357427331712,11.7902
Kepler-122,122714267,2053070616052194304,13.7867
Kepler-1220,272944301,2078707035323917568,14.4435
Kepler-1222,27240404,2134837069559538176,13.5242
Kepler-1223,164889945,2105969082532659328,13.9552
Kepler-1224,120964116,2099122522408063232,12.4299
Kepler-1225,122595850,2101123534792103168,14.2207
Kepler-1226,27845000,2135377135926967424,13.7054
Kepler-1227,121113728,2102431713108873216,13.6907
Kepler-1228,272596598,2080534148769345408,14.271
Kepler-1229,273373582,2086316205543022336,14.4978
Kepler-123,272944990,2078697552035948800,13.5949
Kepler-1230,237157859,2104527554068149120,14.8144
Kepler-1231,158792743,2102711882417133952,14.2256
Kepler-1232,351190880,2086814864122389760,14.2122
Kepler-1233,273131021,2080300949226451200,14.2417
Kepler-1234,399956098,2133394407221680256,15.2468
Kepler-1235,164830167,2105848204973534592,13.3661
Kepler-1236,271758949,2077894736749534080,15.3409
Kepler-1237,271770315,2079669589034384000,15.1631
Kepler-1238,169931288,2073671753111037440,14.2804
Kepler-1239,275496016,2077689059355373440,14.9355
Kepler-124,399860218,2131287021388901504,13.5711
Kepler-1240,258203566,2103567611698320896,13.4546
Kepler-1241,378013798,2052124692458750976,15.1014
Kepler-1242,120317833,2104031227648002944,14.8528
Kepler-1243,270782121,2078147796220283776,14.3259
Kepler-1244,123447592,2119130163697443840,11.9966
Kepler-1245,159449041,2126057774150666368,14.818
Kepler-1246,298785034,2131238230560301440,14.3396
Kepler-1247,271165854,2128141799661062400,15.3437
Kepler-1249,272719153,2078933569080413056,14.8733
Kepler-125,273873718,2086439488284337536,13.7744
Kepler-1250,158559861,2130269320298515712,15.1009
Kepler-1251,26583618,2129755779649780224,14.4392
Kepler-1252,268387099,2085514146171216768,13.941
Kepler-1253,164557694,2131628282308860288,12.0249
Kepler-1254,48506710,2131968065762170624,14.7078
Kepler-1255,271538318,2077911332502996224,14.7301
Kepler-1256,159763320,2126615024685005568,13.1133
Kepler-1257,272084528,2079813934296000512,14.9945
Kepler-1258,279918915,2132156632006693504,13.3575
Kepler-1259,273592350,2086307031492729856,14.7354
Kepler-126,159046962,2126918008858627712,10.1076
Kepler-1260,271759028,2077894083914484352,14.3292
Kepler-1261,48506742,2131968890395913344,14.9769
Kepler-1262,158794459,2102321933746075776,14.71
Kepler-1263,158270568,2130550520397270016,14.43
Kepler-1264,159177065,2127065652653876992,14.0028
Kepler-1265,164781761,2107385081710305152,14.8923
Kepler-1266,158167159,2105528350169042560,15.2498
Kepler-1267,268604100,2075971312960643712,15.2455
Kepler-1268,158630552,2102974528255171968,14.7874
Kepler-1269,158559018,2130211080541825024,13.1423
Kepler-127,164881786,2107266570672734592,11.0567
Kepler-1270,399826741,2131169545443676032,12.6894
Kepler-1271,120825510,2099073667159859840,13.4436
Kepler-1272,399794186,2100148611573075200,13.9037
Kepler-1273,279913214,2106311477324720384,15.289
Kepler-1274,164781116,2107342716152550272,11.3006
Kepler-1275,270521167,2126457313486865792,13.9869
Kepler-1276,121333541,2100623600597189504,12.4718
Kepler-1277,138969285,2076601230039790592,13.5946
Kepler-1278,164413187,2104972581400204672,13.2066
Kepler-1279,121465371,2100559554044410624,13.5122
Kepler-128,123490545,2105318412166111232,10.9149
Kepler-1280,270616541,2127973677460755584,13.5852
Kepler-1281,27458799,2134725915805229952,15.4577
Kepler-1282,159301148,2127812564645370880,14.9803
Kepler-1283,184008951,2076599065376447488,14.5965
Kepler-1284,159726546,2129192692257862912,15.0484
Kepler-1285,123410927,2105291955168605440,11.2755
Kepler-1286,351766517,2116961690548889088,14.6741
Kepler-1287,158985675,2127802188005355648,14.5435
Kepler-1288,120577770,2103960721465412864,12.799
Kepler-1289,184428068,2076819276942298496,14.1183
Kepler-129,164999822,2131494313689868416,11.2026
Kepler-1290,159450182,2126110795526604928,15.1977
Kepler-1291,122063936,2101249188353780480,15.2879
Kepler-1292,164830162,2105848204973533696,15.4317
Kepler-1293,267749620,2129467364005869184,12.9213
Kepler-1294,159721015,2126234215705936640,14.6723
Kepler-1295,159723041,2126680651786377984,15.3568
Kepler-1296,137410211,2101644600223555328,14.07
Kepler-1297,159225841,2127836719542510848,14.3414
Kepler-1298,267667467,2132178725317511936,10.9561
Kepler-1299,120762000,2099071433776757888,15.3678
Kepler-130,121603794,2101305259145506816,11.4096
Kepler-1300,121865605,2101241285613832192,12.3466
Kepler-1301,158278132,2105463135385330944,14.8068
Kepler-1302,417678115,2130136176312202624,14.464
Kepler-1303,164674711,2104156984291199360,14.1321
Kepler-1304,399819857,2100309827464993536,14.4506
Kepler-1305,273131845,2080269819302745216,15.1972
Kepler-1306,271040328,2128533466317652224,14.7178
Kepler-1307,63453366,2128297208757012992,14.916
Kepler-1308,120693011,2100018422524180864,13.3183
Kepler-1309,171098231,2073622068939722368,15.5302
Kepler-131,121660708,2102110174677569664,11.0432
Kepler-1310,120043638,2103628462794226304,13.6217
Kepler-1311,159106207,2102877015319104640,12.86
Kepler-1312,137899873,2053550106200274688,11.9163
Kepler-1313,63213622,2125713940547834496,11.2692
Kepler-1314,270955259,2079920724360946560,15.6205
Kepler-1315,271881331,2080388566557873280,14.273
Kepler-1316,171502232,2073591420052466048,13.4764
Kepler-1317,63005467,2101746579928077440,14.6369
Kepler-1318,122442545,2101775579545559296,14.5384
Kepler-1319,417676990,2129942765344872320,13.0621
Kepler-1320,121603556,2101307290671768704,15.2148
Kepler-1321,271165895,2128141834020807680,16.0778
Kepler-1322,275490412,2126524001437900928,15.2487
Kepler-1323,63452310,2128242611132484736,11.9566
Kepler-1324,137090755,2053454478745972480,14.4408
Kepler-1325,164828023,2104094209049086976,14.6145
Kepler-1326,184417262,2073280185224841728,12.4157
Kepler-1327,299153388,2133108190601426176,13.4317
Kepler-1328,164778883,2106703212701656576,13.3383
Kepler-1329,47977416,2119746375543622016,15.1289
Kepler-133,28089143,2086718317558873984,12.3573
Kepler-1330,122595516,2101087044750770688,14.4346
Kepler-1331,169083837,2076790552200353536,14.2331
Kepler-1332,159578257,2126102411750601088,13.3031
Kepler-1333,138219367,2077383395124052096,14.6675
Kepler-1334,299217895,2133250405558238976,14.6963
Kepler-1335,164827658,2104140349880122368,14.6728
Kepler-1336,272278272,2080529922521395712,13.5344
Kepler-1337,158324326,2130628757521503104,15.0883
Kepler-1338,120105633,2103743018162573952,13.1175
Kepler-1339,48354224,2131677584235170048,11.6969
Kepler-134,48448369,2132215421518219392,11.8216
Kepler-1340,272183546,2077219052496826368,14.2772
Kepler-1341,123126460,2117344732912435968,14.3157
Kepler-1342,272942844,2078752149661192832,14.8048
Kepler-1343,27081773,2135251791600414336,15.0676
Kepler-1344,158394286,2130637038217686784,13.6036
Kepler-1345,63288941,2126749714860677632,13.3496
Kepler-1346,63066410,2126604991642285312,14.0213
Kepler-1347,172422725,2075063150726110208,12.8483
Kepler-1348,26582909,2129877825440176512,14.2432
Kepler-1349,405719110,2131184938606509952,10.6625
Kepler-135,122450088,2052857860550101376,12.2969
Kepler-1350,158664221,2130405728459739520,15.2275
Kepler-1351,270609625,2077728538692850816,13.3387
Kepler-1352,290034960,2129527974583414400,12.8384
Kepler-1353,271960006,2077144491865963776,14.8153
Kepler-1354,137096633,2052568585913107072,13.9236
Kepler-1355,48354835,2131860859079970176,14.9108
Kepler-1356,159576968,2126012900332317056,15.1311
Kepler-1357,26472830,2130115281293911552,14.7317
Kepler-1358,158169713,2105558930336570496,13.9852
Kepler-1359,159102744,2102247132595492608,15.0669
Kepler-136,272375343,2077203178296653056,11.3668
Kepler-1360,239287622,2085210887120749824,13.4615
Kepler-1361,164525875,2107563271311787136,13.3359
Kepler-1362,121660595,2102096774379579520,15.1541
Kepler-1363,27990682,2086833663201784704,14.6239
Kepler-1365,63122176,2125716891183392640,12.9078
Kepler-1366,120421638,2104065209430717568,14.9436
Kepler-1367,158731868,2130932428889277824,14.7171
Kepler-1368,378159769,2077479121354236160,15.3613
Kepler-1369,120686458,2103787101707694464,14.8613
Kepler-137,123415819,2104847370214740352,12.4081
Kepler-1370,120253552,2104106647274122880,13.2588
Kepler-1371,158840095,2130911435088877056,13.3037
Kepler-1372,158843824,2127136605512921600,14.8591
Kepler-1373,120627712,2100265950078767232,13.6801
Kepler-1374,159722311,2126643543268551936,15.3944
Kepler-1375,272269239,2078785787845558656,13.2891
Kepler-1376,158386680,2105478425469064064,14.1768
Kepler-1377,158986227,2127755733639236992,15.3427
Kepler-1378,169459324,2073733325763480320,15.2514
Kepler-1379,138296836,2077413734773457536,15.2626
Kepler-138,159376971,2102053446751282944,11.5177
Kepler-1380,158633475,2102530188118854656,15.0806
Kepler-1381,399953616,2131228815991876736,15.0047
Kepler-1382,184014439,2076173859319258368,12.3259
Kepler-1383,273507060,2078431642023279488,13.2806
Kepler-1384,184418214,2073299327911286144,14.8005
Kepler-1385,123495717,2107492421531881856,12.3751
Kepler-1386,123201193,2116750034560253184,13.9202
Kepler-1387,63284044,2125871960984455552,13.9551
Kepler-1388,164524311,2107617246162706048,15.3574
Kepler-1389,279913347,2106303505865370752,14.0971
Kepler-139,123450224,2105362903731391744,12.1994
Kepler-1390,264508835,2086485186737501696,13.8982
Kepler-1391,271253957,2128514431022374144,13.3625
Kepler-1392,158837572,2127382793038824832,15.1696
Kepler-1393,120255638,2103399695656782208,12.8778
Kepler-1394,164527695,2106981831520836736,11.3915
Kepler-1395,63204326,2128478044059903872,12.1431
Kepler-1396,270954695,2079897050500386944,14.0852
Kepler-1397,269030207,2085625368643700736,13.6016
Kepler-1398,27239111,2128776801985730048,13.2482
Kepler-1399,275575346,2128074351495006720,15.01
Kepler-140,158487888,2130443730330509312,12.5558
Kepler-1400,158212755,2106444552591200768,15.1083
Kepler-1401,121272493,2100643632324807296,14.5208
Kepler-1402,26540675,2129725749238044928,14.0647
Kepler-1403,122605691,2052956541719356416,15.1547
Kepler-1404,27766705,2135354424139022592,15.1355
Kepler-1405,184166357,2076198190312168576,15.3042
Kepler-1406,137483383,2052724029370990208,12.9484
Kepler-1407,120042828,2103730579937168128,14.4251
Kepler-1408,123496782,2106958363820214016,11.5719
Kepler-1409,267745858,2133215461704521088,14.5815
Kepler-141,273681580,2086455740440489472,12.8049
Kepler-1411,158218591,2105552127108243456,15.316
Kepler-1412,424815791,2129754847637288192,12.7581
Kepler-1413,270957896,2128145338713986688,15.6847
Kepler-1414,164828419,2104245357537867008,14.2489
Kepler-1415,164834500,2131541867567734528,15.1438
Kepler-1416,268160061,2078999608496984448,13.6973
Kepler-1417,122707371,2101513139864999424,13.3932
Kepler-1419,137548281,2051897265347291520,15.2085
Kepler-142,27394293,2128724678262662144,12.7501
Kepler-1420,272184502,2077232246636173056,15.2453
Kepler-1421,399826842,2131173187575866496,12.3584
Kepler-1422,27009720,2128941660008727168,15.2021
Kepler-1423,121599740,2102161989163432832,13.9301
Kepler-1424,122706631,2101117418758956416,13.1363
Kepler-1425,271347291,2077967957353259136,13.0641
Kepler-1426,26656435,2129811201907123840,14.7045
Kepler-1427,271665352,2079963811474106496,14.9556
Kepler-1428,28234022,2087167708577798784,13.0708
Kepler-1429,279917996,2132001463427986688,14.3995
Kepler-143,28364164,2087172999977491328,13.2481
Kepler-1430,159105397,2102816404740404224,14.6271
Kepler-1431,26657021,2129847554510913536,14.7817
Kepler-1432,27532128,2134934273258874240,14.9257
Kepler-1434,27534458,2135594392551675520,11.6547
Kepler-1435,159647919,2126632994828732032,12.5194
Kepler-1436,273378908,2086298132320300288,14.4362
Kepler-1437,26541175,2129771615189858816,15.1656
Kepler-1438,121946404,2101422911191267968,14.3349
Kepler-1439,120578712,2103799368134289024,14.9624
Kepler-144,123409401,2104839471773324032,11.5855
Kepler-1440,279917282,2131530769372738560,13.6252
Kepler-1441,270704515,2078201809729303040,13.7641
Kepler-1442,350811132,2129357580341124608,11.6841
Kepler-1443,164525743,2107568970730102272,11.8483
Kepler-1444,164886812,2104172854190854528,11.8074
Kepler-1445,351766604,2117151420726319872,12.0406
Kepler-1446,159050852,2127777307254217472,11.7532
Kepler-1447,416281317,2133132276778226176,14.182
Kepler-1448,298834402,2132984426823383168,13.925
Kepler-1449,298962633,2132939037609090816,14.5798
Kepler-145,159721091,2126237131982289280,11.4853
Kepler-1450,271162715,2079905193758608384,14.7438
Kepler-1451,138217479,2053286429569716992,14.7934
Kepler-1452,137635103,2051937638040407808,12.6223
Kepler-1453,158175366,2130762107666059136,15.0461
Kepler-1454,267570002,2131804479047342336,14.3859
Kepler-1455,27014562,2135220283720198528,14.9256
Kepler-1456,158385035,2106018801073572224,14.6416
Kepler-1457,164646534,2104875755656860032,13.5729
Kepler-1458,258349285,2104354690224334592,13.6833
Kepler-1459,123448077,2107084399639196544,13.9057
Kepler-146,138569990,2052185062520374272,13.364
Kepler-1460,352011765,2105886790959182976,15.1726
Kepler-1461,279915288,2105752581821148544,15.0686
Kepler-1462,272376022,2077176618218057216,15.2862
Kepler-1463,271051532,2077536673917322368,15.2321
Kepler-1464,121123737,2099619059285601280,13.6293
Kepler-1465,416279965,2139286655674983936,13.7357
Kepler-1466,159178000,2126944603296783232,13.4293
Kepler-1467,271427581,2079981712895637248,14.9464
Kepler-1468,138219758,2077389820395188736,14.4675
Kepler-1469,138423341,2052456263933727744,15.4028
Kepler-147,121458206,2099686125195464576,13.4473
Kepler-1470,121733900,2101234688543862016,14.4136
Kepler-1471,416282121,2133035966431029376,14.7511
Kepler-1472,27239856,2134804977563800064,14.1764
Kepler-1473,290034635,2129558760909448064,12.9519
Kepler-1474,271255614,2080057269961317120,14.72
Kepler-1475,271970692,2079750265699679872,14.829
Kepler-1476,164727404,2106597487787652352,14.9073
Kepler-1477,123314844,2116740104595955328,13.9857
Kepler-1478,138097834,2077601407662547072,14.9375
Kepler-1479,377781254,2132114850564827008,13.2865
Kepler-148,159171904,2127828988601389440,14.7473
Kepler-1480,26541144,2129758940745727488,13.9005
Kepler-1481,299219860,2132652065075227648,14.1093
Kepler-1482,279917678,2131965454422070784,13.2155
Kepler-1483,271752712,2077858143627173504,14.0009
Kepler-1484,137816475,2051926226306177792,14.7803
Kepler-1485,273690208,2079295514562689280,12.7183
Kepler-1486,159439931,2127412273694062848,14.8232
Kepler-1487,184015844,2073153024144692736,13.0806
Kepler-1488,399825584,2133584309198180736,12.6275
Kepler-1489,123312978,2117323498594316544,14.3412
Kepler-149,120638033,2100015089629466112,13.486
Kepler-1490,271959909,2077895183426195712,14.88
Kepler-1491,270617233,2127985806448631808,15.062
Kepler-1492,121660826,2102111102390564864,13.8027
Kepler-1494,123499226,2105168775506130048,14.7245
